ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date,Time,Sampling Team,Other - Sampling Team,Location,Sample Type,Sample Code,Collection Method,Biofilm Analyte,Replicate,Strip Position,# Hauls,Field Notes,x,y
364,0205e617-66f4-422e-818b-e00139de44b1,8/12/2023 1:13:40 AM,ltimlick_IISD,8/12/2023 1:13:40 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:31,"KC,LT",,M6,Biofilm Strips,QAC1428,,Ash Free Dry Mass,2,Top,,,-94.1900878286652,50.0132149864019
365,768fbd6a-3a49-401b-ae5e-b6f2e61c54dd,8/12/2023 1:13:41 AM,ltimlick_IISD,8/12/2023 1:13:41 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:36,"KC,LT",,M6,Biofilm Strips,QAC1430,,Ash Free Dry Mass,3,Top,,,-94.1900542707015,50.013213913946
366,19489da2-c969-47c3-afe3-d561f1357cab,8/12/2023 1:13:42 AM,ltimlick_IISD,8/12/2023 1:13:42 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:46,"KC,LT",,M8,Biofilm Strips,QAC1432,,Ash Free Dry Mass,1,Top,,,-94.190116295004,50.0132395370156
367,bdfd3b47-859d-4233-9b7f-254b4da10fec,8/12/2023 1:13:44 AM,ltimlick_IISD,8/12/2023 1:13:44 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:51,"KC,LT",,M8,Biofilm Strips,QAC1434,,Ash Free Dry Mass,2,Top,,,-94.1900400132622,50.0131911661293
368,e6554f9e-8783-4e3b-8fcb-1f69bfc1adfd,8/12/2023 1:13:45 AM,ltimlick_IISD,8/12/2023 1:13:45 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:56,"KC,LT",,M8,Biofilm Strips,QAC1436,,Ash Free Dry Mass,3,Top,,,-94.1900415197177,50.0132286995335
369,c484a09d-e1dd-4a88-a3de-3c8424939cd8,8/12/2023 1:13:45 AM,ltimlick_IISD,8/12/2023 1:13:45 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:04,"KC,LT",,M2,Biofilm Strips,QAC1438,,Ash Free Dry Mass,1,Top,,,-94.1900688512377,50.0132434268504
370,9aa0fe56-1c6e-4eb3-8971-eb3d8faf95b6,8/12/2023 1:13:46 AM,ltimlick_IISD,8/12/2023 1:13:46 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:07,"KC,LT",,M2,Biofilm Strips,QAC1440,,Ash Free Dry Mass,2,Top,,,-94.1900631290521,50.0132277321342
371,4efad118-d51a-4145-84e1-c13607aa0e78,8/12/2023 1:13:47 AM,ltimlick_IISD,8/12/2023 1:13:47 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:11,"KC,LT",,M2,Biofilm Strips,QAC1442,,Ash Free Dry Mass,3,Top,,,-94.190048769154,50.0131911116477
372,e73067c9-06d4-4d8c-922f-8a6bd927e784,8/12/2023 1:13:48 AM,ltimlick_IISD,8/12/2023 1:13:48 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:30,"KC,LT",,M7,Biofilm Strips,QAC1396,,Ash Free Dry Mass,1,Top,,,-94.1901348264374,50.0132227701283
373,b0e4d4f1-5cb1-4195-8afd-583be99dcb82,8/12/2023 1:13:48 AM,ltimlick_IISD,8/12/2023 1:13:48 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:34,"KC,LT",,M7,Biofilm Strips,QAC1398,,Ash Free Dry Mass,2,Top,,,-94.1900661640559,50.0132066280087
374,8cf41d6a-70c9-4176-bd2e-717224999ef9,8/12/2023 1:13:49 AM,ltimlick_IISD,8/12/2023 1:13:49 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:38,"KC,LT",,M7,Biofilm Strips,QAC1400,,Ash Free Dry Mass,3,Top,,,-94.1900768412845,50.0132048685176
375,17b6e15c-91ca-4c7a-9464-0e9a2b3c7148,8/12/2023 1:13:49 AM,ltimlick_IISD,8/12/2023 1:13:49 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:45,"KC,LT",,M4,Biofilm Strips,QAC1402,,Ash Free Dry Mass,1,Top,,,-94.1900926309232,50.0132348054862
376,008d1e47-d3df-4ead-b2e2-259c1ba139b1,8/12/2023 1:13:50 AM,ltimlick_IISD,8/12/2023 1:13:50 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:49,"KC,LT",,M4,Biofilm Strips,QAC1404,,Ash Free Dry Mass,2,Top,,,-94.1900770363696,50.0132496258662
377,7dd6b82d-676c-43f0-ab72-a1a22ca52c7e,8/12/2023 1:13:50 AM,ltimlick_IISD,8/12/2023 1:13:50 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:53,"KC,LT",,M4,Biofilm Strips,QAC1406,,Ash Free Dry Mass,3,Top,,,-94.1900786860246,50.0132033887244
378,d65d9a78-ae85-43b7-bd34-4ab3ba27d6e4,8/12/2023 1:13:51 AM,ltimlick_IISD,8/12/2023 1:13:51 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:58,"KC,LT",,M9,Biofilm Strips,QAC1408,,Ash Free Dry Mass,1,Top,,,-94.1900971735015,50.0132273012144
379,f98184ed-07a9-4c66-b0fd-a3d48cca39f2,8/12/2023 1:13:51 AM,ltimlick_IISD,8/12/2023 1:13:51 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:02,"KC,LT",,M9,Biofilm Strips,QAC1410,,Ash Free Dry Mass,2,Top,,,-94.1901173657493,50.0132033786148
380,1b9682d4-5d16-435d-97c5-7b6cf2123d8f,8/12/2023 1:13:52 AM,ltimlick_IISD,8/12/2023 1:13:52 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:07,"KC,LT",,M9,Biofilm Strips,QAC1412,,Ash Free Dry Mass,3,Top,,,-94.1901214019567,50.0131980487992
381,fec47e5f-61d6-4af0-bda7-23e9afded786,8/12/2023 1:13:53 AM,ltimlick_IISD,8/12/2023 1:13:53 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:12,"KC,LT",,M3,Biofilm Strips,QAC1414,,Ash Free Dry Mass,1,Top,,,-94.1901617605639,50.0132418870361
382,3ffabd9c-ff92-4508-9fd6-bb57b0ef5b63,8/12/2023 1:13:53 AM,ltimlick_IISD,8/12/2023 1:13:53 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:15,"KC,LT",,M3,Biofilm Strips,QAC1416,,Ash Free Dry Mass,2,Top,,,-94.1901151929384,50.0132098773181
383,2e18775d-25fc-4b9d-87b8-f18edf1961e2,8/12/2023 1:13:54 AM,ltimlick_IISD,8/12/2023 1:13:54 AM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:19,"KC,LT",,M3,Biofilm Strips,QAC1418,,Ash Free Dry Mass,3,Top,,Strip 9 was taken instead of strip 10,-94.1901511261333,50.013242062344
384,2be9e96b-9df8-4835-b704-69b094d4a188,8/14/2023 9:27:05 PM,ltimlick_IISD,2/14/2024 11:34:24 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,12:42,"CC,KC,BP",,M1 (tritium),Tritium,QAC_1533,Integrated Sampler,,,,,,-93.7868181244412,49.747982905293
385,0fc9c388-0e6d-42ec-a83e-4ff0b4b629a1,8/14/2023 9:27:06 PM,ltimlick_IISD,10/19/2023 4:28:31 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,12:48,"CC,BP,KC",,L375,Water - Analytical,QAC_1549,Integrated Sampler,,,,,"Lake reference, taken between M 5 and M 6",-93.786857737566,49.7479616907113
386,3e400041-f716-4e7b-b5d4-a42e13c1c50f,8/14/2023 9:27:06 PM,ltimlick_IISD,2/14/2024 11:35:02 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,12:49,"CC,BP,KC",,M5,Tritium,QAC_1537,Integrated Sampler,,,,,,-93.7867121320868,49.7479683052694
387,682bbce4-ce1d-475c-bb57-45713aee0e07,8/14/2023 9:27:07 PM,ltimlick_IISD,10/19/2023 4:28:26 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,12:49,"CC,BP,KC",,M5,Water - Analytical,QAC_1546,Integrated Sampler,,,,,,-93.7866971139717,49.747974621797
388,62c87f04-5294-418e-b301-617638abf63f,8/14/2023 9:27:08 PM,ltimlick_IISD,2/14/2024 11:34:49 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:01,"CC,BP,KC",,M6,Tritium,QAC_1540,Integrated Sampler,,,,,,-93.7866983951765,49.7479778903237
389,1d4426c3-1b5c-438c-b16e-fbcab300ce24,8/14/2023 9:27:08 PM,ltimlick_IISD,10/19/2023 4:28:17 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:01,"CC,BP,KC",,M6,Water - Analytical,QAC_1543,Integrated Sampler,,,,,,-93.7866983951765,49.7479778903237
390,81ac1b97-b800-453c-8744-4b2256f36a4d,8/14/2023 9:27:09 PM,ltimlick_IISD,8/14/2023 9:27:09 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,12:54,"CC,BP,KC",,M5,Sediment Jars,QAC1528,,,,,,Weird glob on outside of jar,-93.7867362214781,49.7479735928349
391,28d6630d-6630-4a05-8289-5e94b0910118,8/14/2023 9:27:09 PM,ltimlick_IISD,8/14/2023 9:27:09 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:04,"CC,BP,KC",,M6,Sediment Jars,QAC1529,,,,,,,-93.786737980052,49.7479728145989
392,fe2de937-1907-421b-8d72-9367cf21d561,8/14/2023 9:27:10 PM,ltimlick_IISD,2/14/2024 11:34:54 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:11,"CC,BP,KC",,M8,Tritium,QAC_1539,Integrated Sampler,,,,,,-93.7865481601886,49.7479707742249
393,40a73fd5-e861-45ef-ae42-40882997808b,8/14/2023 9:27:10 PM,ltimlick_IISD,10/19/2023 4:28:29 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:11,"CC,KC,BP",,M8,Water - Analytical,QAC_1548,Integrated Sampler,,,,,,-93.7865454392552,49.7479781594629
394,424322e2-2422-4ab5-ae50-1c421f6772b6,8/14/2023 9:27:11 PM,ltimlick_IISD,8/14/2023 9:27:11 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:13,"CC,BP,KC",,M8,Sediment Jars,QAC1531,,,,,,,-93.7865477070577,49.7479726426185
395,d8a68a66-08e6-4d4c-b7f1-2db5dbdd665c,8/14/2023 9:27:12 PM,ltimlick_IISD,2/14/2024 11:34:30 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:23,"CC,BP,KC",,M2,Tritium,QAC_1534,Integrated Sampler,,,,,,-93.7871610659704,49.7480009215443
396,7f6f9a28-500c-4cbe-a54d-bd519faebf46,8/14/2023 9:27:12 PM,ltimlick_IISD,10/19/2023 4:28:14 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:23,"CC,BP,KC",,M2,Water - Analytical,QAC_1542,Integrated Sampler,,,,,,-93.787171909594,49.748004084574
397,911f4594-585f-4e3e-a132-091c35af774e,8/14/2023 9:27:13 PM,ltimlick_IISD,8/14/2023 9:27:13 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:27,"CC,BP,KC",,M2,Sediment Jars,QAC1525,,,,,,,-93.7872048811029,49.7479847503576
398,3a60500f-28fb-4431-86ca-9e25e044ba4d,8/14/2023 9:27:14 PM,ltimlick_IISD,2/14/2024 11:35:12 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:36,"CC,BP,KC",,M7,Tritium,QAC_1535,Integrated Sampler,,,,,,-93.7866314800094,49.7479778039046
399,8c863f3f-5ab4-4547-b3c8-80990d5d7539,8/14/2023 9:27:14 PM,ltimlick_IISD,10/19/2023 4:28:37 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:36,"CC,BP,KC",,M7,Water - Analytical,QAC_1551,Integrated Sampler,,,,,,-93.7866262949809,49.7479783826854
400,36a80f62-cca5-4501-bb13-5cc020c15160,8/14/2023 9:27:15 PM,ltimlick_IISD,8/14/2023 9:27:15 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:40,"CC,BP,KC",,M7,Sediment Jars,QAC1530,,,,,,,-93.7866328135628,49.7479732287311
401,9e99fd6d-e8a4-4f42-ad05-03617cf9a036,8/14/2023 9:27:15 PM,ltimlick_IISD,2/14/2024 11:34:58 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:46,"CC,BP,KC",,M4,Tritium,QAC_1538,Integrated Sampler,,,,,,-93.7869857705576,49.7479922931552
402,782ed6ef-d323-4a3c-8a5d-484e10cae4b2,8/14/2023 9:27:16 PM,ltimlick_IISD,10/19/2023 4:28:20 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:46,"CC,BP,KC",,M4,Water - Analytical,QAC_1544,Integrated Sampler,,,,,,-93.7869845831261,49.7479924198391
403,fb5cdd8c-9d46-4a68-92b6-c71bdc6dffda,8/14/2023 9:27:16 PM,ltimlick_IISD,8/14/2023 9:27:16 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,09:51,"KC,LT",,M5,Biofilm Strips,QAC1421,,Microbial,1,Bottom,,,-93.7869868926956,49.7479833263709
404,3be7d126-7109-4267-be90-b365c51d1591,8/14/2023 9:27:17 PM,ltimlick_IISD,8/14/2023 9:27:17 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:48,"CC,BP,KC",,M4,Sediment Jars,QAC1527,,,,,,Looks like egg mass on sediment,-93.7870042654413,49.7479716401553
405,5f6b12d8-eee5-46d0-92b4-fcc148e1e4d3,8/14/2023 9:27:18 PM,ltimlick_IISD,2/14/2024 11:35:07 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:54,"CC,BP,KC",,M9,Tritium,QAC_1536,Integrated Sampler,,,,,,-93.7864353919764,49.7480131950768
406,f97d2322-89c9-4ab3-be86-1a88930982cf,8/14/2023 9:27:18 PM,ltimlick_IISD,10/19/2023 4:28:34 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:54,"CC,BP,KC",,M9,Water - Analytical,QAC_1550,Integrated Sampler,,,,,,-93.7864392174533,49.7480060217191
407,dec87f1e-0c60-42de-890f-9e3676b50a7b,8/14/2023 9:27:19 PM,ltimlick_IISD,8/14/2023 9:27:19 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,13:58,"CC,BP,KC",,M9,Sediment Jars,QAC1532,,,,,,,-93.7864289988866,49.7480023897416
408,9a9f35cf-76b7-4cf2-a83f-185ad92dec42,8/14/2023 9:27:19 PM,ltimlick_IISD,2/14/2024 11:34:45 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,14:02,"CC,BP,KC",,M3,Tritium,QAC_1541,Integrated Sampler,,,,,,-93.7870920214773,49.7479607878975
409,8e84ce39-6e98-45fb-89c3-42ad8b962fdb,8/14/2023 9:27:20 PM,ltimlick_IISD,10/19/2023 4:28:23 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,14:02,"CC,BP,KC",,M3,Water - Analytical,QAC_1545,Integrated Sampler,,,,,,-93.7871161919948,49.7479767997874
410,e75a9ed5-21f4-4cd0-ad00-8e1d014b0a6d,8/14/2023 9:27:20 PM,ltimlick_IISD,8/14/2023 9:27:20 PM,ltimlick_IISD,8/14/2023 5:00:00 PM,14:04,"CC,BP,KC",,M3,Sediment Jars,QAC1526,,,,,,Looks like egg mass in sediment,-93.7871136248191,49.7479600659126
411,ed2a3c78-6eb3-4694-b213-3b2ac5866aa0,8/14/2023 9:27:21 PM,ltimlick_IISD,8/14/2023 9:27:21 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:00,"LT,KC",,M5,Biofilm Strips,QAC1423,,Microbial,2,Bottom,,,-93.7286568190217,49.6603484285517
412,ff146907-ae3e-4051-ad1b-849665a9994c,8/16/2023 7:09:40 PM,ltimlick_IISD,8/16/2023 7:09:40 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,09:32,"CC,NB",,M5,Zooplankton,QAC_1560,,,,,2,,-93.728579625007,49.6603133836724
413,7fd1fb2a-4af0-4f4e-8034-d6da4a15bda3,8/16/2023 7:09:41 PM,ltimlick_IISD,12/15/2023 10:35:29 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,09:37,"CC,NB",,M6,Zooplankton,QAC_1561,,,,,2,,-93.7285943191224,49.6603972459177
414,8e78a1e4-7098-4808-970d-5a223c2c2899,8/16/2023 7:09:42 PM,ltimlick_IISD,12/15/2023 10:35:34 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,09:43,"CC,NB",,M8,Zooplankton,QAC_1562,,,,,2,,-93.7285883699465,49.6604269567071
415,c7405962-05b8-4c9c-bc37-704d32666e67,8/16/2023 7:09:43 PM,ltimlick_IISD,12/15/2023 10:35:48 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,09:49,"CC,NB",,M2,Zooplankton,QAC_1563,,,,,2,,-93.7286087650683,49.6603968983963
416,d74e7758-c8a7-4881-b3d7-d8fbb0c49930,8/16/2023 7:09:43 PM,ltimlick_IISD,12/15/2023 10:35:52 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,10:01,"CC,NB",,M7,Zooplankton,QAC_1564,,,,,2,,-93.7285899329664,49.6603760305209
417,90b79463-f0ed-419b-9d2f-838104a16eb4,8/16/2023 7:09:44 PM,ltimlick_IISD,12/15/2023 10:35:56 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,10:04,"CC,NB",,M4,Zooplankton,QAC_1565,,,,,2,,-93.7285924475883,49.6603782972641
418,37c8b36b-29fb-4342-9028-cd629e9be0e8,8/16/2023 7:09:45 PM,ltimlick_IISD,12/15/2023 10:36:00 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,10:15,"CC,NB",,M9,Zooplankton,QAC_1566,,,,,2,Lost ~5 mL - whoops!,-93.7286150510683,49.660388784619
419,bf83df3d-ed2e-436b-b55c-de17a1c8d0d5,8/16/2023 7:09:45 PM,ltimlick_IISD,12/15/2023 10:35:21 PM,ltimlick_IISD,8/16/2023 5:00:00 PM,10:23,"CC,NB",,M3,Zooplankton,QAC_1559,,,,,2,,-93.7286132386262,49.6603708098482
420,fceb51eb-3951-47a5-8152-2cf0f9f8542c,8/21/2023 8:36:55 PM,ltimlick_IISD,8/21/2023 8:36:55 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,10:41,"KR,LD",,M1 (tritium),Tritium,QAC_1601,Integrated Sampler,,,,,,0,0
421,4c65b634-7984-4a4a-b4dd-f1258d162e99,8/21/2023 8:37:35 PM,ltimlick_IISD,8/21/2023 8:37:35 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,10:51,"KR,LD",,M5,Tritium,QAC_1603,Integrated Sampler,,,,,,0,0
422,a0f42f30-9154-4ad3-8c28-2998a200ff63,8/21/2023 8:38:43 PM,ltimlick_IISD,8/21/2023 8:38:43 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,10:57,"KR,LD",,M6,Tritium,QAC_1600,Integrated Sampler,,,,,,0,0
423,af5a2ab1-ab8a-49bb-95e4-9a9bee6f4f0b,8/21/2023 8:39:33 PM,ltimlick_IISD,8/21/2023 8:39:33 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:02,"KR,LD",,M8,Tritium,QAC_1602,Integrated Sampler,,,,,,0,0
424,bc2b8140-c058-4a34-907f-6690fce19e75,8/21/2023 8:40:16 PM,ltimlick_IISD,8/21/2023 8:40:16 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:09,"KR,LD",,M2,Tritium,QAC_1598,Integrated Sampler,,,,,,0,0
425,47187558-3f05-4609-9e1e-6929b3e08633,8/21/2023 8:40:47 PM,ltimlick_IISD,8/21/2023 8:40:47 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:14,"KR,LD",,M7,Tritium,QAC_1605,Integrated Sampler,,,,,,0,0
426,5a2cb2f3-ad4a-454e-aa66-003a0e56894d,8/21/2023 8:41:28 PM,ltimlick_IISD,8/21/2023 8:41:28 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:22,"KR,LD",,M4,Tritium,QAC_1599,Integrated Sampler,,,,,,0,0
427,fe5dd54b-907e-4cb1-9d99-377d7d1e1c49,8/21/2023 8:42:01 PM,ltimlick_IISD,8/21/2023 8:42:01 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:25,"KR,LD",,M9,Tritium,QAC_1606,Integrated Sampler,,,,,,0,0
428,d1af86c2-d0cd-43b7-8d92-f972b11ba32f,8/21/2023 8:42:35 PM,ltimlick_IISD,8/21/2023 8:42:35 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:31,"KR,LD",,M3,Tritium,QAC_1604,Integrated Sampler,,,,,,0,0
429,177890ec-6f0f-479c-b19a-24ea6c12378b,8/21/2023 8:43:38 PM,ltimlick_IISD,8/21/2023 8:43:38 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:09,"KR,LD",,M2,Water - Analytical,QAC_1610,Integrated Sampler,,,,,,0,0
430,46adb975-f7df-414e-8a8a-67ab89ac9274,8/21/2023 8:45:15 PM,ltimlick_IISD,8/21/2023 8:45:15 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:14,"KR,LD",,M7,Water - Analytical,QAC_1611,Integrated Sampler,,,,,,0,0
431,9cea7a3c-d5c9-4b40-8d8e-e10eaf6f93f7,8/21/2023 8:45:45 PM,ltimlick_IISD,8/21/2023 8:45:45 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:22,"KR,LD",,M4,Water - Analytical,QAC_1607,Integrated Sampler,,,,,,0,0
432,0ffccd2a-e1ed-47e0-994a-66abf700a38d,8/21/2023 8:46:19 PM,ltimlick_IISD,8/21/2023 8:46:19 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:25,"KR,LD",,M9,Water - Analytical,QAC_1609,Integrated Sampler,,,,,,0,0
433,efd7f3f2-8be5-4e33-96b9-99083600eb8e,8/21/2023 8:46:47 PM,ltimlick_IISD,8/21/2023 8:46:47 PM,ltimlick_IISD,8/21/2023 5:00:00 PM,11:31,"KC,KR",,M3,Water - Analytical,QAC_1608,Integrated Sampler,,,,,,0,0
434,67536fc9-450a-4574-b731-cbac04e4e623,8/21/2023 9:05:15 PM,ltimlick_IISD,8/21/2023 9:05:15 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:15,"LT,KC",,M5,Biofilm Strips,QAC1425,,Microbial,3,Bottom,,,-93.7283193574948,49.6601388303957
435,d85820ed-ba83-4715-afeb-4a42859fee6c,8/21/2023 9:05:17 PM,ltimlick_IISD,8/21/2023 9:05:17 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:20,"KC,LT",,M6,Biofilm Strips,QAC1427,,Microbial,1,Bottom,,,-93.7282816622549,49.6601037571407
436,649d2f4c-247e-40ea-9e44-f7bf60907bd9,8/21/2023 9:05:17 PM,ltimlick_IISD,8/21/2023 9:05:17 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:31,"KC,LT",,M6,Biofilm Strips,QAC1429,,Microbial,2,Bottom,,,-93.7282348367514,49.660047348828
437,ecd421d9-c187-4265-b7e0-e583d7ed76bf,8/21/2023 9:05:18 PM,ltimlick_IISD,8/21/2023 9:05:18 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:36,"KC,LT",,M6,Biofilm Strips,QAC1431,,Microbial,3,Bottom,,,-93.7282721405861,49.660084692278
438,f11640bc-521d-4b44-beab-41828d9457be,8/21/2023 9:05:19 PM,ltimlick_IISD,8/21/2023 9:05:19 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:46,"KC,LT",,M8,Biofilm Strips,QAC1433,,Microbial,1,Bottom,,,-93.7282085262436,49.6600160789
439,144d5693-1730-477e-85bb-05b7341677ac,8/21/2023 9:05:20 PM,ltimlick_IISD,8/21/2023 9:05:20 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:51,"KC,LT",,M8,Biofilm Strips,QAC1435,,Microbial,2,Bottom,,,-93.7282096002102,49.6600174094616
440,28560b9d-cd10-4f1b-b148-0b563de098a8,8/21/2023 9:05:20 PM,ltimlick_IISD,8/21/2023 9:05:20 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,10:56,"KC,LT",,M8,Biofilm Strips,QAC1437,,Microbial,3,Bottom,,,-93.7282259389783,49.6600373699188
441,d4c3151e-8add-4b78-a5a0-bd664964701a,8/21/2023 9:05:21 PM,ltimlick_IISD,8/21/2023 9:05:21 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:04,"KC,LT",,M2,Biofilm Strips,QAC1439,,Microbial,1,Bottom,,,-93.7281994571784,49.6600075228286
442,887bd9cb-1f42-491e-be15-e437908ea2ec,8/21/2023 9:05:22 PM,ltimlick_IISD,8/21/2023 9:05:22 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:07,"KC,LT",,M2,Biofilm Strips,QAC1441,,Microbial,2,Bottom,,,-93.7281861178096,49.6599916406599
443,1f77c9c5-9f04-48ba-9b75-1c4413efbd45,8/21/2023 9:05:22 PM,ltimlick_IISD,8/21/2023 9:05:22 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:11,"KC,LT",,M2,Biofilm Strips,QAC1443,,Microbial,3,Bottom,,,-93.7282324750898,49.660044725949
444,5afeccb2-28f7-4cfd-887c-bf10a2776517,8/21/2023 9:05:23 PM,ltimlick_IISD,8/21/2023 9:05:23 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:30,"KC,LT",,M7,Biofilm Strips,QAC1397,,Microbial,1,Bottom,,,-93.7281912517112,49.6599980935443
445,59d69c8c-2d97-4d56-a8dc-008362f3d24f,8/21/2023 9:05:23 PM,ltimlick_IISD,8/21/2023 9:05:23 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:34,"KC,LT",,M7,Biofilm Strips,QAC1399,,Microbial,2,Bottom,,,-93.7282460208198,49.6600602331427
446,3598445d-7940-4ac0-b14e-f087855f0e7d,8/21/2023 9:05:24 PM,ltimlick_IISD,8/21/2023 9:05:24 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:38,"KC,LT",,M7,Biofilm Strips,QAC1401,,Microbial,3,Bottom,,,-93.7282105774316,49.6600194138151
447,f67a93a3-bae6-4bdd-a78f-db0080380b5c,8/21/2023 9:05:25 PM,ltimlick_IISD,8/21/2023 9:05:25 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:45,"KC,LT",,M4,Biofilm Strips,QAC1403,,Microbial,1,Bottom,,,-93.7282292484114,49.6600408771337
448,dd3ec203-33b9-482d-82e6-0447195bce15,8/21/2023 9:05:26 PM,ltimlick_IISD,8/21/2023 9:05:26 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:49,"KC,LT",,M4,Biofilm Strips,QAC1405,,Microbial,2,Bottom,,,-93.7282330126999,49.6600452863294
449,4641dec5-0136-4604-8825-e0570e3b9b7d,8/21/2023 9:05:27 PM,ltimlick_IISD,8/21/2023 9:05:27 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:53,"KC,LT",,M4,Biofilm Strips,QAC1407,,Microbial,3,Bottom,,,-93.7282322237712,49.6600443815624
450,72d0cdc8-c8b6-49a7-9832-c556b084f281,8/21/2023 9:05:27 PM,ltimlick_IISD,8/21/2023 9:05:27 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,11:58,"KC,LT",,M9,Biofilm Strips,QAC1409,,Microbial,1,Bottom,,,-93.7283237891711,49.6601483940349
451,add726cd-6c74-4860-91e2-162457411e52,8/21/2023 9:05:28 PM,ltimlick_IISD,8/21/2023 9:05:28 PM,ltimlick_IISD,8/9/2023 5:00:00 PM,12:02,"KC,LT",,M9,Biofilm Strips,QAC1411,,Microbial,2,Bottom,,,-93.7282333298188,49.6600456197475
